text,label,label_name,prediction,prediction_name,score
Suasana tempat baik dan terlihat baru.,1,Positif,1,Positif,0.986721185619076
Suasana dan makanan baik.,1,Positif,1,Positif,0.9322529152818759
"Staf ramah, suasana nyaman, dan matcha sangat enak.",1,Positif,1,Positif,0.9888735617468288
Staf ramah dan membantu.,1,Positif,1,Positif,0.6360401547848631
Staf ramah dan matcha enak.,1,Positif,1,Positif,0.9896502442420796
Spesialis matcha dan dessert.,1,Positif,1,Positif,0.9085915272157282
"Sop iga, teh, kopi, dan es krim enak.",1,Positif,1,Positif,0.9719456206634847
Soft serve matcha sangat baik dan direkomendasikan untuk pecinta matcha. Mac and cheese juga sangat enak.,1,Positif,1,Positif,0.9844753757816604
Soft ice cream enak.,1,Positif,1,Positif,0.9468119563901509
Signature matcha enak.,1,Positif,1,Positif,0.9824367268073291
Signature koicha milk enak dan autentik.,1,Positif,1,Positif,0.993212687937914
"Signature Koicha enak, rasa matchanya terasa. Es krim matchanya juga enak dan tidak terlalu manis, teksturnya lembut. Mochinya juga lembut. Matcha terbaik.",1,Positif,1,Positif,0.9862920087493385
"Signature koicha enak, matcha milk lebih murah dan tetap enak.",1,Positif,1,Positif,0.978484181695095
Signature Koicha enak tetapi mahal.,1,Positif,1,Positif,0.8925323950870089
Senang dengan banyaknya variasi matcha dan rasanya menyerupai di Jepang.,1,Positif,1,Positif,0.5977619459010034
Semuanya enak dan pelayanan memuaskan.,1,Positif,1,Positif,0.9732377827258528
Semuanya baik.,1,Positif,1,Positif,0.5715811834807909
Semua minuman dan dessert enak.,1,Positif,1,Positif,0.975162394292416
"Semua menu terasa enak, mulai dari makanan utama, minuman, hingga kue. Meskipun tempatnya minimalis, tampilannya estetik. Harga juga masih terjangkau. Sangat direkomendasikan dan akan kembali untuk mencoba menu lain.",1,Positif,1,Positif,0.7712039773993692
Semua menu enak dan autentik.,1,Positif,1,Positif,0.9826231304087294
"Semua matcha enak, staf ramah dan informatif.",1,Positif,1,Positif,0.9904096122764812
"Semua makanan enak, tempatnya bagus, dan staf ramah.",1,Positif,1,Positif,0.9901127095482362
Semua makanan dan minuman enak.,1,Positif,1,Positif,0.9800619130967108
"Semua enak, pelayanan luar biasa.",1,Positif,1,Positif,0.9444975639507062
Semua baik termasuk pelayanan cepat dan ramah.,1,Positif,1,Positif,0.9477124352505502
"Secara rasa cukup enak, namun beberapa menu tidak tersedia sehingga pilihan terbatas. Beberapa kombinasi rasa kurang seimbang. Secara keseluruhan cukup memuaskan.",1,Positif,0,Negatif,0.17648580752013254
"Saya mengunjungi tempat ini karena saya adalah penggemar matcha. Matcha milk-nya terasa sangat enak. Selain itu, saya juga mencoba matcha cheesecake. Rasanya sangat enak, meskipun menurut saya perpaduannya kurang cocok dengan rasa matcha-nya. Namun, rasa keju pada kue tersebut sangat terasa dan lezat. Matcha opera-nya juga enak, tetapi lapisan bagian atasnya terlalu manis sehingga rasanya menjadi kurang seimbang.",1,Positif,1,Positif,0.9583953220177939
"Saya mencoba tiramisu matcha dan sakura ice cream. Rasanya enak namun tidak terlalu istimewa. Menurut saya harganya cukup mahal mengingat potongan kuenya sangat kecil, sehingga pasti akan habis dalam sekejap. Meski demikian, saya tetap berniat untuk mencoba menu lainnya di lain waktu, terutama jika terdapat promo.",1,Positif,1,Positif,0.6494486576352353
"Saya mencoba tempat ini karena berasal dari Singapura, dan ternyata kualitasnya cukup baik. Saya mencicipi menu unggulan mereka, yaitu Signature Koicha, dan mengganti susu sapi murni dengan susu gandum seharga Rp120.054. Anda akan mendapatkan es krim berukuran kecil jika memberikan ulasan melalui Google.",1,Positif,1,Positif,0.5426089877112508
"Saya memesan signature koicha milk dan houjicha milk. Secara subjektif, menurut saya rasanya masih lebih lezat dibandingkan dengan cabang yang berada di Kelapa Gading dan Grand Indonesia.",1,Positif,0,Negatif,0.3824585539024926
"Saya dan pasangan saya menyukai matcha sehingga mencoba tempat ini. Kami memesan es krim matcha, houjicha tiramisu, dan matcha milk. Rasanya enak, sedikit manis dan tidak terlalu pahit. Pelayanannya sangat baik. Tempat ini cocok untuk dikunjungi jika menginginkan sesuatu yang ringan dan menyegarkan. Es krim Hokkaido juga sangat enak.",1,Positif,1,Positif,0.9752081438433724
Sangat suka.,1,Positif,1,Positif,0.9087016913685724
"Sangat suka matchanya, enak dan tidak eneg.",1,Positif,1,Positif,0.8400450916907104
Sangat suka dengan matchanya.,1,Positif,1,Positif,0.6439533910560362
"Sangat nyaman untuk belajar atau hangout, sangat direkomendasikan.",1,Positif,1,Positif,0.8210719831942406
Sangat lezat.,1,Positif,1,Positif,0.7847016690928483
Sangat enak.,1,Positif,1,Positif,0.9828517833524744
"Sangat enak, tidak terlalu manis dan rasanya seimbang.",1,Positif,1,Positif,0.960175047499201
"Sangat enak, tempat nyaman.",1,Positif,1,Positif,0.9907226239915199
"Sangat enak, rasa matcha tidak hanya didominasi susu. Tempatnya juga baik dan harga masih terjangkau.",1,Positif,0,Negatif,0.35431355965925343
Sangat direkomendasikan.,1,Positif,0,Negatif,0.4613448739517374
Sangat direkomendasikan untuk pecinta matcha.,1,Positif,1,Positif,0.8310160640559999
Sangat baik.,1,Positif,1,Positif,0.8735187942100118
Salah satu matcha terbaik.,1,Positif,1,Positif,0.9711257372183466
"Salah satu matcha terbaik, dessert dan minuman sangat enak.",1,Positif,1,Positif,0.9911486012063618
Salah satu matcha terbaik yang pernah saya coba.,1,Positif,1,Positif,0.7035979251420668
"Rasanya seperti matcha. Kasir memiliki pengetahuan tentang matcha. Tempatnya sangat menarik, hijau, dan cozy untuk bersantai.",1,Positif,1,Positif,0.926445990230921
Rasanya seimbang dan tidak terlalu manis.,1,Positif,0,Negatif,0.45209960952154254
Rasanya enak.,1,Positif,1,Positif,0.9468119563901509
Rasanya enak dan tempatnya nyaman.,1,Positif,1,Positif,0.9876592496735022
Rasanya enak dan pelayanan sangat baik.,1,Positif,1,Positif,0.9935202488288231
Rasa minuman unik dan enak.,1,Positif,1,Positif,0.9745488669145693
"Rasa matcha pada hidangan ini sangat kuat. Bagi para pecinta matcha, Anda wajib mencoba pengalaman baru dalam menikmati menu ini. Namun, tekstur kulit croissant-nya kurang memuaskan karena terlalu renyah sehingga sulit untuk disantap dengan rapi. Varian croissant terbaik adalah ham and cheese; rasanya sangat lezat.",1,Positif,1,Positif,0.8600067688645373
Rasa matcha mantap.,1,Positif,1,Positif,0.8570680195131175
"Rasa matcha autentik, tidak terlalu pahit. Suasana nyaman dan estetik. Pelayanan ramah dan cepat. Harga sepadan dengan kualitas premium.",1,Positif,1,Positif,0.6050803372961564
"Rasa enak, tempat cozy.",1,Positif,1,Positif,0.9576835235614956
"Rasa enak, staf ramah, banyak variasi.",1,Positif,1,Positif,0.9444034373721225
Rasa enak dan direkomendasikan.,1,Positif,1,Positif,0.9765208625237576
Rasa dan ambience bagus.,1,Positif,1,Positif,0.6360401547848631
Rasa autentik seperti luar negeri.,1,Positif,0,Negatif,0.31800041134190504
"Pure matcha rasanya enak, kekentalan dan pahitnya pas.",1,Positif,1,Positif,0.9872965499371296
Pure matcha enak dan direkomendasikan.,1,Positif,1,Positif,0.9902506518219351
Puas dengan makanan dan pelayanan.,1,Positif,1,Positif,0.7716831125150653
Pilihan menu menarik.,1,Positif,0,Negatif,0.25503605122558737
"Pilihan banyak, pelayanan baik, cake enak.",1,Positif,1,Positif,0.9871961984350798
"Pertama kali mencoba, matchanya terasa kuat dan cukup segar.",1,Positif,0,Negatif,0.3924936301349341
Pertama kali mencoba dan matchanya sangat enak.,1,Positif,1,Positif,0.9833412252005773
"Pertama kali datang ke sini mencoba cheesecake matcha, rasanya sangat enak dan membuat ingin kembali. Kopinya juga enak, saya mencoba hot latte. Saya merekomendasikan tempat ini untuk berkumpul.",1,Positif,1,Positif,0.9355776976904006
Pengalaman menyenangkan.,1,Positif,0,Negatif,0.254439549698267
Pelayanannya sangat memuaskan.,1,Positif,1,Positif,0.5590820846501299
Pelayanannya bagus dan sangat direkomendasikan.,1,Positif,1,Positif,0.6801565095430958
Pelayanan sangat ramah.,1,Positif,1,Positif,0.5551531504038341
Pelayanan sangat ramah dan informatif.,1,Positif,1,Positif,0.7428497837754998
Pelayanan sangat baik.,1,Positif,1,Positif,0.9476544342707222
Pelayanan sangat baik dan tempat nyaman.,1,Positif,1,Positif,0.9907475988642
Pelayanan sangat baik dan ramah. Pilihan menu matcha sangat beragam dengan kualitas premium. Akan kembali lagi.,1,Positif,1,Positif,0.6173988760731487
Pelayanan sangat baik dan memuaskan.,1,Positif,1,Positif,0.9462831202778575
"Pelayanan ramah, tempat nyaman, matcha enak.",1,Positif,1,Positif,0.9949259580102724
"Pelayanan ramah, tempat bersih.",1,Positif,1,Positif,0.6889661203360968
"Pelayanan ramah, cepat, dan matcha enak dengan harga sepadan.",1,Positif,1,Positif,0.9870019018720678
Pelayanan profesional dan ambience baik.,1,Positif,1,Positif,0.9506589573919815
Pelayanan membantu dan informatif.,1,Positif,1,Positif,0.7340783124193422
Pelayanan lambat karena kekurangan staf dan harga cukup mahal.,1,Positif,1,Positif,0.6321475782351749
Pelayanan cepat dan rasa enak.,1,Positif,1,Positif,0.9806148043296027
"Pelayanan baik, matcha enak.",1,Positif,1,Positif,0.9937454832131368
"Pelayanan baik, cake dan matcha enak.",1,Positif,1,Positif,0.9954867417938589
Pelayanan baik dan rasa enak.,1,Positif,1,Positif,0.9923627310146468
Pelayanan baik dan pengalaman menarik.,1,Positif,1,Positif,0.9585601128370814
Pelayanan baik dan matcha enak.,1,Positif,1,Positif,0.9958757635789649
"Pelayanan bagus, rasa matcha pas, dan tempat nyaman.",1,Positif,1,Positif,0.9968609282153482
"Pelayanan bagus, ramah, dan informatif. Harga masih wajar dan rasa beragam serta enak.",1,Positif,1,Positif,0.987564701686568
Pecinta matcha wajib mencoba karena rasa matchanya sangat terasa.,1,Positif,1,Positif,0.8180061333058247
Pecinta matcha akan sangat menyukai menu di sini karena semuanya enak dan tidak ada yang mengecewakan.,1,Positif,0,Negatif,0.3858449281629986
"Minuman enak, tetapi outdoor perlu pendingin.",1,Positif,1,Positif,0.928555870943172
"Minuman enak, ingin kembali.",1,Positif,1,Positif,0.928555870943172
Minuman dan pelayanan sangat baik.,1,Positif,1,Positif,0.9386329046030303
Minuman dan dessert enak.,1,Positif,1,Positif,0.975162394292416
Menyukai matcha dan croissant. Nasi kecombrang juga sangat enak dan disukai keluarga.,1,Positif,1,Positif,0.9758593842343226
Menu matcha enak tapi beberapa terlalu manis.,1,Positif,1,Positif,0.962200910147613
"Memesan ice koicha, rasanya enak dan tingkat pahitnya sesuai. Mendapatkan es krim gratis dan pelayan juga perhatian.",1,Positif,1,Positif,0.9615795305966527
Matchanya yang terbaik.,1,Positif,1,Positif,0.5748151008344797
Matchanya selalu enak dengan tiga grade pilihan. Tempat di Gandaria City cukup luas dan bisa melihat proses pembuatan.,1,Positif,1,Positif,0.779976255416511
Matchanya sangat enak dan umami.,1,Positif,1,Positif,0.9747816593510664
Matchanya sangat enak dan tempatnya nyaman.,1,Positif,1,Positif,0.9824413974487838
Matchanya sangat enak dan autentik.,1,Positif,1,Positif,0.9780539697761271
Matchanya pure dengan banyak pilihan menu termasuk makanan. Tempat duduk banyak dan tersedia colokan.,1,Positif,1,Positif,0.840137635099122
Matchanya premium dan variannya banyak.,1,Positif,1,Positif,0.6964996032960579
Matchanya enak.,1,Positif,1,Positif,0.9517590131044583
"Matchanya enak, strawberry asli, tempat nyaman dan pelayanan informatif.",1,Positif,1,Positif,0.9968651444864608
"Matchanya enak, balance antara pahit, earthy, dan umami.",1,Positif,1,Positif,0.9765208625237576
Matchanya enak dan tidak terlalu pahit.,1,Positif,1,Positif,0.9775870320615518
Matchanya enak dan tempatnya nyaman.,1,Positif,1,Positif,0.9877187868380424
Matchanya autentik dan tempatnya nyaman.,1,Positif,1,Positif,0.9598705105099745
Matcha variatif dan pelayanan baik.,1,Positif,1,Positif,0.9710123592577076
Matcha terlihat menarik.,1,Positif,1,Positif,0.8387756228429881
Matcha terbaik.,1,Positif,1,Positif,0.9775711636414421
Matcha terbaik di kota.,1,Positif,1,Positif,0.9448421817255612
"Matcha terbaik di kota, sering dikunjungi untuk meningkatkan suasana hati dan tidak pernah membosankan.",1,Positif,0,Negatif,0.18236421689813034
Matcha terbaik di kota ini.,1,Positif,1,Positif,0.9415460640944293
"Matcha strong, cocok untuk pecinta matcha.",1,Positif,1,Positif,0.9004016230137832
Matcha spesial di Gandaria City.,1,Positif,1,Positif,0.7865181151004186
Matcha spesial dan varian banyak.,1,Positif,1,Positif,0.9509113704486171
"Matcha soft serve enak, pancake kurang.",1,Positif,1,Positif,0.9824367268073291
Matcha sangat enak.,1,Positif,1,Positif,0.9888537147026828
"Matcha sangat enak, harga masih sepadan, direkomendasikan.",1,Positif,1,Positif,0.9808553037073258
Matcha sangat enak dengan rasa yang luar biasa. Es krim matcha sangat disukai dan opera cake juga lezat.,1,Positif,1,Positif,0.9525993483873711
"Matcha premium, mahal tetapi layak dicoba.",1,Positif,1,Positif,0.8319756570170731
Matcha premium dan enak.,1,Positif,1,Positif,0.9896502442420796
Matcha paling worth it di Jakarta.,1,Positif,1,Positif,0.7936360751110052
"Matcha milk, mochi, ice cream enak.",1,Positif,1,Positif,0.9858086471601255
Matcha milk rich dan pas.,1,Positif,1,Positif,0.9038805102261102
"Matcha milk kurang, ice cream lebih enak, harga mahal.",1,Positif,1,Positif,0.9794452828032446
Matcha milk favorit.,1,Positif,1,Positif,0.8570680195131175
"Matcha milk enak, tetapi penjelasan staf kurang detail.",1,Positif,1,Positif,0.9623047654738155
Matcha milk enak dan tidak terlalu manis.,1,Positif,1,Positif,0.992634309739796
"Matcha milk dan soft serve enak, tempat nyaman, namun pelayanan perlu ditingkatkan saat ramai.",1,Positif,1,Positif,0.9903662584743077
"Matcha milk dan makanan enak, namun chicken wings perlu peningkatan rasa. Pelayanan ramah dan suasana nyaman.",1,Positif,1,Positif,0.9729129754967409
"Matcha milk dan klepon sangat enak, nasi goreng dan beef short ribs juga disukai.",1,Positif,1,Positif,0.984252212891572
"Matcha memiliki rasa autentik, namun saya lebih menyukai tingkat gula rendah karena varian normal terlalu manis. Secara keseluruhan pengalaman yang baik.",1,Positif,0,Negatif,0.32973715295326084
Matcha mantap.,1,Positif,1,Positif,0.8034046950185065
Matcha latte yang disajikan sangat enak. Tersedia pula pilihan tanpa gula.,1,Positif,1,Positif,0.8765254164978894
"Matcha latte yang disajikan cukup baik, setara dengan yang ada di Singapura, dan kita benar-benar dapat merasakan cita rasa gurih (umami) yang pekat di dalamnya. Anda patut mencoba matcha latte mereka.",1,Positif,1,Positif,0.6548159550932793
"Matcha latte terasa sedikit hambar, lebih baik menggunakan tingkat gula normal.",1,Positif,1,Positif,0.8970721755879422
"Matcha latte tanpa gula sangat pahit, tetapi enak jika sesuai selera.",1,Positif,1,Positif,0.9520637381478879
"Matcha kuat dan umami, tempat luas dan cocok untuk hangout, tetapi pelayanan bisa lebih cepat.",1,Positif,1,Positif,0.9380300665414326
Matcha kuat dan tempat nyaman.,1,Positif,1,Positif,0.9939998274175733
Matcha favorit.,1,Positif,1,Positif,0.8711834882052432
Matcha enak.,1,Positif,1,Positif,0.9820844728018873
"Matcha enak, tetapi beberapa menu terlalu manis.",1,Positif,1,Positif,0.9858142471571306
"Matcha enak, tempat nyaman, pelayanan baik.",1,Positif,1,Positif,0.9953286260224895
Matcha enak dengan pahit yang pas.,1,Positif,1,Positif,0.963079732073001
Matcha enak dan terasa kuat.,1,Positif,1,Positif,0.9866624674788076
Matcha enak dan tempatnya bagus.,1,Positif,1,Positif,0.9931607423979929
Matcha enak dan tempat nyaman.,1,Positif,1,Positif,0.9955603382998276
Matcha enak dan tempat cozy.,1,Positif,1,Positif,0.9911884116455334
Matcha enak dan tempat bagus.,1,Positif,1,Positif,0.9958149757778965
Matcha enak dan suasana nyaman.,1,Positif,1,Positif,0.9920427846057256
Matcha enak dan pekat.,1,Positif,1,Positif,0.9904670314345433
Matcha enak dan menyegarkan.,1,Positif,1,Positif,0.9896502442420796
Matcha enak dan ambience bagus.,1,Positif,1,Positif,0.9939513810498138
Matcha dan menu lain enak.,1,Positif,1,Positif,0.9926185653694845
Matcha dan makanan enak.,1,Positif,1,Positif,0.9918897462604381
Matcha dan kopi enak.,1,Positif,1,Positif,0.9872965499371296
Matcha dan ice cream enak balance.,1,Positif,1,Positif,0.9874654484884012
"Matcha dan hojicha sangat enak, tempat bersih dan cozy, pelayanan ramah.",1,Positif,1,Positif,0.9886265416139469
Matcha dan hojicha enak.,1,Positif,1,Positif,0.9918897462604381
Matcha dan dessert enak.,1,Positif,1,Positif,0.9872965499371296
Matcha dan cheesecake sangat enak.,1,Positif,1,Positif,0.994930918430077
Matcha dan cheesecake enak tetapi cukup mahal.,1,Positif,1,Positif,0.9859331762688577
Matcha coffee enak.,1,Positif,1,Positif,0.984342563328062
Matcha cheesecake sangat enak.,1,Positif,1,Positif,0.9832357835099131
"Matcha cheesecake enak, staf ramah.",1,Positif,1,Positif,0.9858086471601255
Matcha cheesecake balance dan enak.,1,Positif,1,Positif,0.9872965499371296
Matcha berkualitas tinggi.,1,Positif,1,Positif,0.8630732243644621
"Matcha azuki enak, staf ramah.",1,Positif,1,Positif,0.9824367268073291
Matcha autentik.,1,Positif,1,Positif,0.9800061272706614
"Matcha autentik, wajib dikunjungi bagi pecinta matcha.",1,Positif,1,Positif,0.972921037921186
Matcha autentik di Gandaria City.,1,Positif,1,Positif,0.7919882149914769
Matcha autentik dan pahit.,1,Positif,1,Positif,0.9684750405296765
Matcha autentik dan makanan lengkap.,1,Positif,1,Positif,0.9632974321428133
Matcha autentik dan enak.,1,Positif,1,Positif,0.9947496138233369
Mantap.,1,Positif,0,Negatif,0.23336995576998848
Makanannya enak dan tempatnya baik.,1,Positif,1,Positif,0.9936205250588582
Makanannya enak dan staf ramah.,1,Positif,1,Positif,0.9681234388965165
"Makanan sangat lezat dan disiapkan dengan baik. Staf ramah dan perhatian, pengalaman sangat menyenangkan.",1,Positif,1,Positif,0.9804259298328145
Makanan enak.,1,Positif,1,Positif,0.9394255883257631
"Makanan enak, tempat bagus, pelayanan ramah.",1,Positif,1,Positif,0.9807830707004682
"Makanan enak, pelayanan ramah.",1,Positif,1,Positif,0.9627972775698436
Makanan enak tapi croissant kurang.,1,Positif,1,Positif,0.9272015847060953
Makanan enak dan tempatnya baik.,1,Positif,1,Positif,0.9933477554834692
Makanan enak dan porsi banyak.,1,Positif,1,Positif,0.9673143827191635
Makanan enak dan pelayanan baik.,1,Positif,1,Positif,0.991467248587548
Makanan dan minuman enak.,1,Positif,1,Positif,0.9728716769987048
"Makanan dan minuman enak, tempat nyaman.",1,Positif,1,Positif,0.9908573277832847
"Lokasinya mudah ditemukan karena berada di dalam mal Gandaria City, tepatnya di lantai ground. Area makan di tempatnya lumayan luas karena tersedia di bagian belakang tempat pemesanan serta di area seberangnya. Jumlah staf cukup banyak sehingga waktu tunggu pesanan tidak terlalu lama. Namun, meskipun banyak staf yang bertugas, saat saya berdiri di depan kasir untuk melihat menu, tidak ada yang menyadari kedatangan saya karena mereka sedang mengobrol dan menggunakan ponsel. Meski demikian, hal tersebut tidak menjadi masalah besar. Saya datang pada hari Rabu pukul 19.30 WIB; saat itu etalase pastry sudah kosong, sehingga pilihan menu hanya dapat dilihat melalui tampilan layar menu saja. Desain area makan di tempatnya cukup nyaman, tersedia sofa, serta suasananya tenang. Seluruh dekorasi ruangan berpadu serasi dengan nuansa warna hijau. Berikut adalah menu yang saya pesan: Matcha Milk: Rp60.000 untuk penyajian dingin, dan menjadi Rp73.000 setelah pajak. Teksturnya lembut, kaya rasa susu, dan memiliki cita rasa gurih (umami). Houjicha Milk: Rp53.000, menjadi Rp63.000 setelah pajak. Minuman ini menggunakan bubuk teh hijau panggang dengan warna yang lebih gelap dibandingkan Matcha Milk.",1,Positif,0,Negatif,0.1447286282613824
