text,label,label_name,prediction,prediction_name,score
Staf ramah dan membantu.,1,Positif,1,Positif,0.8504550477498382
Staf ramah dan matcha enak.,1,Positif,1,Positif,0.9862003055651949
Spesialis matcha dan dessert.,1,Positif,1,Positif,0.9919108828044814
"Sop iga, teh, kopi, dan es krim enak.",1,Positif,1,Positif,0.6476444272164161
Soft serve matcha sangat baik dan direkomendasikan untuk pecinta matcha. Mac and cheese juga sangat enak.,1,Positif,1,Positif,0.9562919109539425
Soft ice cream enak.,1,Positif,1,Positif,0.9629422642247708
Signature matcha enak.,1,Positif,1,Positif,0.9942646626178692
Signature koicha milk enak dan autentik.,1,Positif,1,Positif,0.9844852592700508
"Signature Koicha enak, rasa matchanya terasa. Es krim matchanya juga enak dan tidak terlalu manis, teksturnya lembut. Mochinya juga lembut. Matcha terbaik.",1,Positif,1,Positif,0.9084654411760655
"Signature koicha enak, matcha milk lebih murah dan tetap enak.",1,Positif,1,Positif,0.9584859572275112
Signature Koicha enak tetapi mahal.,1,Positif,1,Positif,0.8682906881014729
Senang dengan banyaknya variasi matcha dan rasanya menyerupai di Jepang.,1,Positif,1,Positif,0.5734462703172307
Semuanya enak dan pelayanan memuaskan.,1,Positif,1,Positif,0.9877038009312349
Semuanya baik.,1,Positif,1,Positif,0.8851349647196923
Semua minuman dan dessert enak.,1,Positif,1,Positif,0.983891689719932
"Semua menu terasa enak, mulai dari makanan utama, minuman, hingga kue. Meskipun tempatnya minimalis, tampilannya estetik. Harga juga masih terjangkau. Sangat direkomendasikan dan akan kembali untuk mencoba menu lain.",1,Positif,1,Positif,0.703870920207432
Semua menu enak dan autentik.,1,Positif,1,Positif,0.9919766092935489
"Semua matcha enak, staf ramah dan informatif.",1,Positif,1,Positif,0.9951728279927685
"Semua makanan enak, tempatnya bagus, dan staf ramah.",1,Positif,1,Positif,0.9872058596393674
Semua makanan dan minuman enak.,1,Positif,1,Positif,0.9586862511072929
"Semua enak, pelayanan luar biasa.",1,Positif,1,Positif,0.923836999639429
Semua baik termasuk pelayanan cepat dan ramah.,1,Positif,1,Positif,0.9818329356482707
"Secara rasa cukup enak, namun beberapa menu tidak tersedia sehingga pilihan terbatas. Beberapa kombinasi rasa kurang seimbang. Secara keseluruhan cukup memuaskan.",1,Positif,1,Positif,0.6116751414612653
"Saya mengunjungi tempat ini karena saya adalah penggemar matcha. Matcha milk-nya terasa sangat enak. Selain itu, saya juga mencoba matcha cheesecake. Rasanya sangat enak, meskipun menurut saya perpaduannya kurang cocok dengan rasa matcha-nya. Namun, rasa keju pada kue tersebut sangat terasa dan lezat. Matcha opera-nya juga enak, tetapi lapisan bagian atasnya terlalu manis sehingga rasanya menjadi kurang seimbang.",1,Positif,1,Positif,0.8247701657844516
"Saya mencoba tiramisu matcha dan sakura ice cream. Rasanya enak namun tidak terlalu istimewa. Menurut saya harganya cukup mahal mengingat potongan kuenya sangat kecil, sehingga pasti akan habis dalam sekejap. Meski demikian, saya tetap berniat untuk mencoba menu lainnya di lain waktu, terutama jika terdapat promo.",1,Positif,0,Negatif,0.26638925073930697
"Saya mencoba tempat ini karena berasal dari Singapura, dan ternyata kualitasnya cukup baik. Saya mencicipi menu unggulan mereka, yaitu Signature Koicha, dan mengganti susu sapi murni dengan susu gandum seharga Rp120.054. Anda akan mendapatkan es krim berukuran kecil jika memberikan ulasan melalui Google.",1,Positif,0,Negatif,0.4531159124949369
"Saya memesan signature koicha milk dan houjicha milk. Secara subjektif, menurut saya rasanya masih lebih lezat dibandingkan dengan cabang yang berada di Kelapa Gading dan Grand Indonesia.",1,Positif,1,Positif,0.691153662071299
"Saya dan pasangan saya menyukai matcha sehingga mencoba tempat ini. Kami memesan es krim matcha, houjicha tiramisu, dan matcha milk. Rasanya enak, sedikit manis dan tidak terlalu pahit. Pelayanannya sangat baik. Tempat ini cocok untuk dikunjungi jika menginginkan sesuatu yang ringan dan menyegarkan. Es krim Hokkaido juga sangat enak.",1,Positif,1,Positif,0.8647319282328333
Sangat suka.,1,Positif,1,Positif,0.8282218253658148
"Sangat suka matchanya, enak dan tidak eneg.",1,Positif,1,Positif,0.9387022639915269
Sangat suka dengan matchanya.,1,Positif,1,Positif,0.8798896101536878
"Sangat nyaman untuk belajar atau hangout, sangat direkomendasikan.",1,Positif,1,Positif,0.7045140740012781
Sangat lezat.,1,Positif,1,Positif,0.6547387786022243
Sangat enak.,1,Positif,1,Positif,0.9177895202690665
"Sangat enak, tidak terlalu manis dan rasanya seimbang.",1,Positif,1,Positif,0.8129561789551181
"Sangat enak, tempat nyaman.",1,Positif,1,Positif,0.9835460337343951
"Sangat enak, rasa matcha tidak hanya didominasi susu. Tempatnya juga baik dan harga masih terjangkau.",1,Positif,1,Positif,0.7901984346593633
Sangat direkomendasikan.,1,Positif,1,Positif,0.7592474285787268
Sangat direkomendasikan untuk pecinta matcha.,1,Positif,1,Positif,0.9415899126613324
Sangat baik.,1,Positif,1,Positif,0.8451942647158464
Salah satu matcha terbaik.,1,Positif,1,Positif,0.6879242538534661
"Salah satu matcha terbaik, dessert dan minuman sangat enak.",1,Positif,1,Positif,0.9376339786270201
Salah satu matcha terbaik yang pernah saya coba.,1,Positif,1,Positif,0.6590034412200936
"Rasanya seperti matcha. Kasir memiliki pengetahuan tentang matcha. Tempatnya sangat menarik, hijau, dan cozy untuk bersantai.",1,Positif,1,Positif,0.8012451270592084
Rasanya seimbang dan tidak terlalu manis.,1,Positif,1,Positif,0.5323046025996451
Rasanya enak.,1,Positif,1,Positif,0.8705425759386403
Rasanya enak dan tempatnya nyaman.,1,Positif,1,Positif,0.9813332481743993
Rasanya enak dan pelayanan sangat baik.,1,Positif,1,Positif,0.9778843924785662
Rasa minuman unik dan enak.,1,Positif,1,Positif,0.933371777723852
"Rasa matcha pada hidangan ini sangat kuat. Bagi para pecinta matcha, Anda wajib mencoba pengalaman baru dalam menikmati menu ini. Namun, tekstur kulit croissant-nya kurang memuaskan karena terlalu renyah sehingga sulit untuk disantap dengan rapi. Varian croissant terbaik adalah ham and cheese; rasanya sangat lezat.",1,Positif,1,Positif,0.763207353869779
Rasa matcha mantap.,1,Positif,1,Positif,0.7063679040011376
"Rasa matcha autentik, tidak terlalu pahit. Suasana nyaman dan estetik. Pelayanan ramah dan cepat. Harga sepadan dengan kualitas premium.",1,Positif,1,Positif,0.9620157925907455
"Rasa enak, tempat cozy.",1,Positif,1,Positif,0.9940929147724431
"Rasa enak, staf ramah, banyak variasi.",1,Positif,1,Positif,0.857419955051675
Rasa enak dan direkomendasikan.,1,Positif,1,Positif,0.9804872666112064
Rasa dan ambience bagus.,1,Positif,1,Positif,0.9888334777492731
Rasa autentik seperti luar negeri.,1,Positif,1,Positif,0.5909183488554851
"Pure matcha rasanya enak, kekentalan dan pahitnya pas.",1,Positif,1,Positif,0.9539759612401878
Pure matcha enak dan direkomendasikan.,1,Positif,1,Positif,0.9993902185223725
Puas dengan makanan dan pelayanan.,1,Positif,1,Positif,0.8579727310465625
Pilihan menu menarik.,1,Positif,1,Positif,0.7295278766005993
"Pilihan banyak, pelayanan baik, cake enak.",1,Positif,1,Positif,0.9497193847768398
"Pertama kali mencoba, matchanya terasa kuat dan cukup segar.",1,Positif,1,Positif,0.7242161334574884
Pertama kali mencoba dan matchanya sangat enak.,1,Positif,1,Positif,0.8643470455308517
"Pertama kali datang ke sini mencoba cheesecake matcha, rasanya sangat enak dan membuat ingin kembali. Kopinya juga enak, saya mencoba hot latte. Saya merekomendasikan tempat ini untuk berkumpul.",1,Positif,1,Positif,0.7251027824854507
Pengalaman menyenangkan.,1,Positif,0,Negatif,0.4418043374870962
Pelayanannya sangat memuaskan.,1,Positif,1,Positif,0.7432239513410496
Pelayanannya bagus dan sangat direkomendasikan.,1,Positif,1,Positif,0.9266715671927686
Pelayanan sangat ramah.,1,Positif,1,Positif,0.9072730878111451
Pelayanan sangat ramah dan informatif.,1,Positif,1,Positif,0.9927260869565218
Pelayanan sangat baik.,1,Positif,1,Positif,0.9630957387051386
Pelayanan sangat baik dan tempat nyaman.,1,Positif,1,Positif,0.9972360463167189
Pelayanan sangat baik dan ramah. Pilihan menu matcha sangat beragam dengan kualitas premium. Akan kembali lagi.,1,Positif,1,Positif,0.8600770242737718
Pelayanan sangat baik dan memuaskan.,1,Positif,1,Positif,0.9706138070877833
"Pelayanan ramah, tempat nyaman, matcha enak.",1,Positif,1,Positif,1.0
"Pelayanan ramah, tempat bersih.",1,Positif,1,Positif,0.9604605591799045
"Pelayanan ramah, cepat, dan matcha enak dengan harga sepadan.",1,Positif,1,Positif,0.9933184713375794
Pelayanan profesional dan ambience baik.,1,Positif,1,Positif,0.9789497832281674
Pelayanan membantu dan informatif.,1,Positif,1,Positif,0.9944210972363838
Pelayanan lambat karena kekurangan staf dan harga cukup mahal.,1,Positif,0,Negatif,0.47534536927614873
Pelayanan cepat dan rasa enak.,1,Positif,1,Positif,0.9855706559855368
"Pelayanan baik, matcha enak.",1,Positif,1,Positif,0.9981307814992026
"Pelayanan baik, cake dan matcha enak.",1,Positif,1,Positif,0.9978458277943463
Pelayanan baik dan rasa enak.,1,Positif,1,Positif,0.9888994019138755
Pelayanan baik dan pengalaman menarik.,1,Positif,1,Positif,0.9702003055651945
Pelayanan baik dan matcha enak.,1,Positif,1,Positif,0.9987775467775468
"Pelayanan bagus, rasa matcha pas, dan tempat nyaman.",1,Positif,1,Positif,0.9936916555886925
"Pelayanan bagus, ramah, dan informatif. Harga masih wajar dan rasa beragam serta enak.",1,Positif,1,Positif,0.993497609315124
Pecinta matcha wajib mencoba karena rasa matchanya sangat terasa.,1,Positif,1,Positif,0.9184168773864664
Pecinta matcha akan sangat menyukai menu di sini karena semuanya enak dan tidak ada yang mengecewakan.,1,Positif,1,Positif,0.6111959707281146
"Minuman enak, tetapi outdoor perlu pendingin.",1,Positif,1,Positif,0.8589495699593517
"Minuman enak, ingin kembali.",1,Positif,1,Positif,0.6922248025519642
Minuman dan pelayanan sangat baik.,1,Positif,1,Positif,0.9494053925001411
Minuman dan dessert enak.,1,Positif,1,Positif,0.9864700578994123
Menyukai matcha dan croissant. Nasi kecombrang juga sangat enak dan disukai keluarga.,1,Positif,1,Positif,0.9857611796546847
Menu matcha enak tapi beberapa terlalu manis.,1,Positif,1,Positif,0.760323432313015
"Memesan ice koicha, rasanya enak dan tingkat pahitnya sesuai. Mendapatkan es krim gratis dan pelayan juga perhatian.",1,Positif,1,Positif,0.8067595844356222
Matchanya yang terbaik.,1,Positif,1,Positif,0.901413047706688
Matchanya selalu enak dengan tiga grade pilihan. Tempat di Gandaria City cukup luas dan bisa melihat proses pembuatan.,1,Positif,1,Positif,0.7760465070630247
Matchanya sangat enak dan umami.,1,Positif,1,Positif,0.9925603279927685
Matchanya sangat enak dan tempatnya nyaman.,1,Positif,1,Positif,0.9896682648822415
Matchanya sangat enak dan autentik.,1,Positif,1,Positif,0.9971910828025478
Matchanya pure dengan banyak pilihan menu termasuk makanan. Tempat duduk banyak dan tersedia colokan.,1,Positif,1,Positif,0.7408467543631334
Matchanya premium dan variannya banyak.,1,Positif,1,Positif,0.8678153991687466
Matchanya enak.,1,Positif,1,Positif,0.9801370407908283
"Matchanya enak, strawberry asli, tempat nyaman dan pelayanan informatif.",1,Positif,1,Positif,0.998
"Matchanya enak, balance antara pahit, earthy, dan umami.",1,Positif,1,Positif,0.9878699164582578
Matchanya enak dan tidak terlalu pahit.,1,Positif,1,Positif,0.8151378825879282
Matchanya enak dan tempatnya nyaman.,1,Positif,1,Positif,0.9929112185439476
Matchanya autentik dan tempatnya nyaman.,1,Positif,1,Positif,0.9962869019138757
Matcha variatif dan pelayanan baik.,1,Positif,1,Positif,0.9840724886698811
Matcha terlihat menarik.,1,Positif,1,Positif,0.6994951269830578
Matcha terbaik.,1,Positif,1,Positif,0.950490603679025
Matcha terbaik di kota.,1,Positif,1,Positif,0.9023898169256221
"Matcha terbaik di kota, sering dikunjungi untuk meningkatkan suasana hati dan tidak pernah membosankan.",1,Positif,1,Positif,0.8243992674416697
Matcha terbaik di kota ini.,1,Positif,1,Positif,0.8216630772515598
"Matcha strong, cocok untuk pecinta matcha.",1,Positif,1,Positif,0.9744897965684813
Matcha spesial di Gandaria City.,1,Positif,1,Positif,0.6658850097659644
Matcha spesial dan varian banyak.,1,Positif,1,Positif,0.735579411017105
"Matcha soft serve enak, pancake kurang.",1,Positif,1,Positif,0.9613207443604794
Matcha sangat enak.,1,Positif,1,Positif,0.9784164331615193
"Matcha sangat enak, harga masih sepadan, direkomendasikan.",1,Positif,1,Positif,0.9517674755734372
Matcha sangat enak dengan rasa yang luar biasa. Es krim matcha sangat disukai dan opera cake juga lezat.,1,Positif,1,Positif,0.9222093067825627
"Matcha premium, mahal tetapi layak dicoba.",1,Positif,1,Positif,0.8564158716393835
Matcha premium dan enak.,1,Positif,1,Positif,0.9840441260183853
Matcha paling worth it di Jakarta.,1,Positif,1,Positif,0.8158636078458704
"Matcha milk, mochi, ice cream enak.",1,Positif,1,Positif,0.9809408685420247
Matcha milk rich dan pas.,1,Positif,1,Positif,0.950360737062474
"Matcha milk kurang, ice cream lebih enak, harga mahal.",1,Positif,1,Positif,0.9261328753715836
Matcha milk favorit.,1,Positif,1,Positif,0.9699904738876226
"Matcha milk enak, tetapi penjelasan staf kurang detail.",1,Positif,1,Positif,0.8314682880299581
Matcha milk enak dan tidak terlalu manis.,1,Positif,1,Positif,0.9190654406537005
"Matcha milk dan soft serve enak, tempat nyaman, namun pelayanan perlu ditingkatkan saat ramai.",1,Positif,1,Positif,0.9600923033462084
"Matcha milk dan makanan enak, namun chicken wings perlu peningkatan rasa. Pelayanan ramah dan suasana nyaman.",1,Positif,1,Positif,0.9866394314757047
"Matcha milk dan klepon sangat enak, nasi goreng dan beef short ribs juga disukai.",1,Positif,1,Positif,0.9726160407692535
"Matcha memiliki rasa autentik, namun saya lebih menyukai tingkat gula rendah karena varian normal terlalu manis. Secara keseluruhan pengalaman yang baik.",1,Positif,1,Positif,0.6365339827970184
Matcha mantap.,1,Positif,1,Positif,0.7818885637589746
Matcha latte yang disajikan sangat enak. Tersedia pula pilihan tanpa gula.,1,Positif,1,Positif,0.6730689670681287
"Matcha latte yang disajikan cukup baik, setara dengan yang ada di Singapura, dan kita benar-benar dapat merasakan cita rasa gurih (umami) yang pekat di dalamnya. Anda patut mencoba matcha latte mereka.",1,Positif,1,Positif,0.5242287507293385
"Matcha latte terasa sedikit hambar, lebih baik menggunakan tingkat gula normal.",1,Positif,0,Negatif,0.42465796466661393
"Matcha latte tanpa gula sangat pahit, tetapi enak jika sesuai selera.",1,Positif,1,Positif,0.6974855137845584
"Matcha kuat dan umami, tempat luas dan cocok untuk hangout, tetapi pelayanan bisa lebih cepat.",1,Positif,1,Positif,0.9304170944918531
Matcha kuat dan tempat nyaman.,1,Positif,1,Positif,0.9798842243132279
Matcha favorit.,1,Positif,1,Positif,0.9591619472732528
Matcha enak.,1,Positif,1,Positif,0.9993887733887734
"Matcha enak, tetapi beberapa menu terlalu manis.",1,Positif,1,Positif,0.8821213052909241
"Matcha enak, tempat nyaman, pelayanan baik.",1,Positif,1,Positif,0.995196172248804
Matcha enak dengan pahit yang pas.,1,Positif,1,Positif,0.7829197818946455
Matcha enak dan terasa kuat.,1,Positif,1,Positif,0.9564533137030631
Matcha enak dan tempatnya bagus.,1,Positif,1,Positif,0.9993902185223726
Matcha enak dan tempat nyaman.,1,Positif,1,Positif,1.0
Matcha enak dan tempat cozy.,1,Positif,1,Positif,1.0
Matcha enak dan tempat bagus.,1,Positif,1,Positif,1.0
Matcha enak dan suasana nyaman.,1,Positif,1,Positif,0.9914847915038997
Matcha enak dan pekat.,1,Positif,1,Positif,0.9930420000431502
Matcha enak dan menyegarkan.,1,Positif,1,Positif,0.9894432592269007
Matcha enak dan ambience bagus.,1,Positif,1,Positif,0.9969112185439476
Matcha dan menu lain enak.,1,Positif,1,Positif,0.9346495747305119
Matcha dan makanan enak.,1,Positif,1,Positif,0.9930323238476104
Matcha dan kopi enak.,1,Positif,1,Positif,0.9959621332732405
Matcha dan ice cream enak balance.,1,Positif,1,Positif,0.9975161619238053
"Matcha dan hojicha sangat enak, tempat bersih dan cozy, pelayanan ramah.",1,Positif,1,Positif,0.9990622009569378
Matcha dan hojicha enak.,1,Positif,1,Positif,1.0
Matcha dan dessert enak.,1,Positif,1,Positif,1.0
Matcha dan cheesecake sangat enak.,1,Positif,1,Positif,0.9906931415106802
Matcha dan cheesecake enak tetapi cukup mahal.,1,Positif,1,Positif,0.9407938848838304
Matcha coffee enak.,1,Positif,1,Positif,1.0
Matcha cheesecake sangat enak.,1,Positif,1,Positif,0.9844852592700508
"Matcha cheesecake enak, staf ramah.",1,Positif,1,Positif,0.9963014370663201
Matcha cheesecake balance dan enak.,1,Positif,1,Positif,1.0
Matcha berkualitas tinggi.,1,Positif,1,Positif,0.9043010144359329
"Matcha azuki enak, staf ramah.",1,Positif,1,Positif,0.9475058759479055
Matcha autentik.,1,Positif,1,Positif,0.9725773658239081
"Matcha autentik, wajib dikunjungi bagi pecinta matcha.",1,Positif,1,Positif,0.9517446394179333
Matcha autentik di Gandaria City.,1,Positif,1,Positif,0.8719931269416549
Matcha autentik dan pahit.,1,Positif,1,Positif,0.9453759617625529
Matcha autentik dan makanan lengkap.,1,Positif,1,Positif,0.9679374331830944
Matcha autentik dan enak.,1,Positif,1,Positif,1.0
Mantap.,1,Positif,0,Negatif,0.4149394265862595
Makanannya enak dan tempatnya baik.,1,Positif,1,Positif,0.9901349497464148
Makanannya enak dan staf ramah.,1,Positif,1,Positif,0.9907026962500707
"Makanan sangat lezat dan disiapkan dengan baik. Staf ramah dan perhatian, pengalaman sangat menyenangkan.",1,Positif,1,Positif,0.8277014006729657
Makanan enak.,1,Positif,1,Positif,0.925736262459152
"Makanan enak, tempat bagus, pelayanan ramah.",1,Positif,1,Positif,0.9981307814992026
"Makanan enak, pelayanan ramah.",1,Positif,1,Positif,0.9837543454107828
Makanan enak tapi croissant kurang.,1,Positif,1,Positif,0.8550882199339167
Makanan enak dan tempatnya baik.,1,Positif,1,Positif,0.9917680869996718
Makanan enak dan porsi banyak.,1,Positif,1,Positif,0.7801888220157602
Makanan enak dan pelayanan baik.,1,Positif,1,Positif,0.9987804370447451
Makanan dan minuman enak.,1,Positif,1,Positif,0.9790571740209189
"Makanan dan minuman enak, tempat nyaman.",1,Positif,1,Positif,0.9791885924351347
"Lokasinya mudah ditemukan karena berada di dalam mal Gandaria City, tepatnya di lantai ground. Area makan di tempatnya lumayan luas karena tersedia di bagian belakang tempat pemesanan serta di area seberangnya. Jumlah staf cukup banyak sehingga waktu tunggu pesanan tidak terlalu lama. Namun, meskipun banyak staf yang bertugas, saat saya berdiri di depan kasir untuk melihat menu, tidak ada yang menyadari kedatangan saya karena mereka sedang mengobrol dan menggunakan ponsel. Meski demikian, hal tersebut tidak menjadi masalah besar. Saya datang pada hari Rabu pukul 19.30 WIB; saat itu etalase pastry sudah kosong, sehingga pilihan menu hanya dapat dilihat melalui tampilan layar menu saja. Desain area makan di tempatnya cukup nyaman, tersedia sofa, serta suasananya tenang. Seluruh dekorasi ruangan berpadu serasi dengan nuansa warna hijau. Berikut adalah menu yang saya pesan: Matcha Milk: Rp60.000 untuk penyajian dingin, dan menjadi Rp73.000 setelah pajak. Teksturnya lembut, kaya rasa susu, dan memiliki cita rasa gurih (umami). Houjicha Milk: Rp53.000, menjadi Rp63.000 setelah pajak. Minuman ini menggunakan bubuk teh hijau panggang dengan warna yang lebih gelap dibandingkan Matcha Milk.",1,Positif,0,Negatif,0.10607477183241582
